,Name,Location,Kilometers_Driven,Mileage,Engine,Power,Seats,New_Price,Price,age,CNG,Diesel,Electric,LPG,Petrol,Automatic,Manual
1967,Hyundai Grand i10 Sportz,Kochi,26038,18.9,1197.0,82.0,5.0,,5.43,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1968,Toyota Fortuner 4x4 AT,Kochi,37713,12.55,2982.0,168.5,7.0,,31.62,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1969,Toyota Innova 2.0 GX 8 STR,Kolkata,78088,12.4,1998.0,132.0,8.0,,6.3,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1970,Ford EcoSport 1.5 TDCi Titanium,Kochi,30453,22.77,1498.0,98.59,5.0,,8.45,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1971,Ford Figo 1.2P Titanium MT,Pune,54000,18.16,1196.0,86.8,5.0,,5.0,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1972,Toyota Fortuner 3.0 Diesel,Chennai,190000,11.5,2982.0,171.0,7.0,,13.0,13,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1973,Maruti Swift Dzire VXI,Hyderabad,65097,19.1,1197.0,85.8,5.0,,4.7,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1974,BMW 7 Series 740Li,Coimbatore,28060,12.05,2979.0,320.0,5.0,,93.67,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1975,Skoda Superb 1.8 TSI MT,Pune,282000,13.14,1798.0,160.0,5.0,,3.3,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1976,Maruti Wagon R LXI Minor,Jaipur,111000,18.9,1061.0,67.0,5.0,,1.51,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1977,Renault Duster 110PS Diesel RxZ,Kochi,63295,19.01,1461.0,108.45,5.0,,6.09,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1978,Maruti Ciaz VXi Plus,Mumbai,35770,20.73,1373.0,91.1,5.0,,5.95,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1979,Hyundai Elantra CRDi SX,Hyderabad,125928,22.7,1582.0,126.24,5.0,,9.0,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1980,Skoda Rapid 1.5 TDI AT Elegance,Kolkata,45000,21.66,1498.0,103.52,5.0,,4.25,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1981,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Hyderabad,21000,14.84,2143.0,170.0,5.0,,23.5,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1982,Honda Accord 2.4 A/T,Mumbai,54774,11.7,2354.0,177.6,5.0,,6.35,13,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1983,Maruti Celerio VXI,Chennai,41123,23.1,998.0,67.04,5.0,,3.4,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1984,BMW 7 Series 740Li,Bangalore,17465,12.05,2979.0,320.0,5.0,,93.0,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1985,BMW 3 Series 320d Sport,Chennai,48000,22.69,1995.0,190.0,5.0,,21.6,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1986,Volkswagen Vento Diesel Trendline,Chennai,173000,20.54,1598.0,103.6,5.0,,4.0,13,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1987,Maruti Swift Dzire Tour LDI,Pune,12000,23.4,1248.0,74.0,5.0,,5.5,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1988,Land Rover Freelander 2 SE,Mumbai,34000,12.39,2179.0,147.51,5.0,,19.25,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1989,Hyundai i20 1.4 CRDi Magna,Hyderabad,71360,21.9,1396.0,90.0,5.0,,3.95,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1990,Maruti Dzire VDI,Mumbai,74000,28.4,1248.0,73.75,5.0,8.94 Lakh,4.25,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1991,Jeep Compass 2.0 Longitude,Kochi,28937,17.1,1956.0,170.0,5.0,21.38 Lakh,17.02,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1992,Maruti Ertiga VDI,Hyderabad,82085,20.77,1248.0,88.76,7.0,,6.5,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1993,Ford Figo Petrol ZXI,Bangalore,68465,15.6,1196.0,70.0,5.0,,2.95,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1994,Toyota Corolla Altis 1.4 DG,Coimbatore,63854,21.43,1364.0,86.79,5.0,19.27 Lakh,7.12,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1995,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,Chennai,3000,24.3,1248.0,88.5,5.0,12.88 Lakh,11.25,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1996,Honda City 1.5 S MT,Delhi,65055,17.0,1497.0,118.0,5.0,,2.75,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1997,Mahindra Scorpio S10 4WD,Hyderabad,120000,15.4,2179.0,120.0,7.0,,12.0,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1998,Hyundai Xcent 1.2 VTVT SX,Mumbai,64241,20.14,1197.0,81.86,5.0,8.27 Lakh,3.67,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1999,Mercedes-Benz E-Class 220 CDI,Pune,121000,15.0,2148.0,,5.0,,5.0,23,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2000,Mahindra Renault Logan 1.4 GLX Petrol,Pune,2200,15.7,1390.0,75.0,5.0,,2.3,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2001,Skoda Octavia 1.9 TDI,Pune,88123,18.7,1896.0,66.0,5.0,,2.2,16,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2002,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Pune,79000,12.0,2987.0,224.0,7.0,,41.0,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2003,BMW X1 sDrive 20d xLine,Bangalore,28143,20.68,1995.0,190.0,5.0,48.18 Lakh,28.5,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2004,Volkswagen Vento 2013-2015 1.6 Comfortline,Mumbai,23001,15.04,1598.0,103.2,5.0,,5.49,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2005,Audi A4 2.0 TDI,Ahmedabad,82002,16.55,1968.0,147.51,5.0,,17.5,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2006,Ford Ikon 1.4 TDCi DuraTorq,Bangalore,75000,13.8,1399.0,68.0,5.0,,1.99,15,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2007,Hyundai Verna 1.6 CRDi EX MT,Kochi,37451,22.32,1582.0,126.3,5.0,,6.64,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2008,Toyota Innova Crysta 2.4 VX MT,Hyderabad,67000,13.68,2393.0,147.8,7.0,22.87 Lakh,16.5,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2009,Hyundai Grand i10 Asta Option,Pune,25000,18.9,1197.0,82.0,5.0,,5.0,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2010,Volkswagen Ameo 1.2 MPI Comfortline,Mumbai,12000,17.0,1198.0,73.75,5.0,,5.4,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2011,Renault KWID RXT,Kolkata,25000,25.17,799.0,53.3,5.0,,2.99,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2012,Honda City 1.5 S MT,Jaipur,95936,17.0,1497.0,118.0,5.0,,4.1,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2013,Hyundai Grand i10 1.2 Kappa Magna AT,Kochi,5354,18.9,1197.0,81.86,5.0,7.37 Lakh,6.76,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,Volkswagen Polo 1.0 MPI Comfortline,Chennai,42000,18.78,999.0,75.0,5.0,7.33 Lakh,5.5,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2015,Maruti Swift VDI BSIV,Coimbatore,44282,25.2,1248.0,74.0,5.0,,5.99,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2016,Nissan Sunny 2011-2014 Diesel XV,Delhi,70000,21.64,1461.0,84.8,5.0,,2.59,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017,Jaguar XF 2.2 Litre Luxury,Mumbai,31400,16.36,2179.0,187.7,5.0,,26.75,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018,Maruti Ciaz ZDi SHVS,Pune,50000,28.09,1248.0,88.5,5.0,,8.5,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2019,Audi Q5 2008-2012 2.0 TDI,Bangalore,53000,12.8,1968.0,167.6,5.0,,23.0,13,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2020,Ford Figo Petrol ZXI,Pune,21727,15.6,1196.0,70.02,5.0,,3.35,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2021,Hyundai Santa Fe 4x4 AT,Bangalore,43000,11.72,2199.0,194.3,7.0,,10.75,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2022,Mahindra Scorpio VLX 2WD AIRBAG BSIV,Kolkata,75000,12.05,2179.0,120.0,8.0,,6.29,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2023,Renault Duster 110PS Diesel RxL,Bangalore,73557,19.6,1461.0,108.45,5.0,,7.75,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2024,Audi A4 New 2.0 TDI Multitronic,Delhi,44555,15.2,1968.0,140.8,5.0,,13.5,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025,Maruti Eeco 7 Seater Standard,Coimbatore,54885,15.1,1196.0,73.0,7.0,4.98 Lakh,3.75,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2026,Mahindra Xylo E4,Mumbai,76000,14.0,2498.0,112.0,7.0,,3.75,13,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2027,Maruti Wagon R LXI,Jaipur,101000,18.9,998.0,67.1,5.0,,1.5,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2028,Maruti Wagon R LXI BSIII,Chennai,66000,14.0,1061.0,64.0,5.0,,1.45,19,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2029,Maruti SX4 ZXI MT BSIV,Coimbatore,84360,15.5,1586.0,103.3,5.0,,4.12,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2030,Toyota Innova Crysta 2.4 VX MT,Mumbai,25121,13.68,2393.0,147.8,7.0,23.06 Lakh,17.11,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2031,Toyota Innova 2.5 G (Diesel) 7 Seater,Pune,100000,12.99,2494.0,100.6,7.0,,10.25,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2032,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,66035,22.07,1199.0,73.9,5.0,,2.49,13,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2033,Toyota Etios G,Pune,190000,16.78,1496.0,88.73,5.0,,3.85,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2034,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,85670,22.7,1498.0,89.84,5.0,,6.25,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2035,Hyundai Grand i10 CRDi Magna,Hyderabad,35000,24.0,1120.0,70.0,5.0,,4.88,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2036,Honda City i VTEC CVT SV,Mumbai,8000,18.0,1497.0,117.3,5.0,,9.45,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2037,Toyota Innova 2.5 G3,Hyderabad,162000,12.8,2494.0,102.0,8.0,,4.8,17,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2038,Hyundai EON Era Plus,Kolkata,60000,21.1,814.0,55.2,5.0,,1.99,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2039,Hyundai i10 Magna 1.2,Hyderabad,70600,20.36,1197.0,78.9,5.0,,2.8,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2040,Mercedes-Benz E-Class 2009-2013 E 200 CGI Elegance,Bangalore,25000,12.3,1796.0,185.0,5.0,,22.0,13,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2041,Mahindra Bolero SLE,Hyderabad,75000,15.96,2523.0,62.1,7.0,10.32 Lakh,4.3,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2042,Skoda Laura Ambition 2.0 TDI CR AT,Coimbatore,85071,20.0,1968.0,138.1,5.0,,9.75,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2043,Maruti Swift ZXI,Ahmedabad,40000,20.4,1197.0,81.8,5.0,,5.9,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2044,Audi A4 2.0 TDI,Delhi,67000,16.55,1968.0,147.51,5.0,,14.5,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2045,Ford Fiesta 1.4 SXi TDCi ABS,Hyderabad,55000,17.8,1399.0,68.0,5.0,,2.4,15,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2046,Maruti SX4 Vxi BSIII,Mumbai,62000,15.0,1586.0,104.68,5.0,,2.11,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2047,Hyundai Grand i10 AT Asta,Coimbatore,22526,18.9,1197.0,82.0,5.0,,7.6,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2048,Maruti Ritz AT,Hyderabad,57788,17.16,1197.0,85.8,5.0,,3.6,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2049,Mahindra Scorpio 2.6 CRDe,Jaipur,72000,10.5,2179.0,120.0,8.0,,6.0,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2050,Mahindra Scorpio S4 7 Seater,Mumbai,83128,15.4,2179.0,120.0,7.0,,7.45,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2051,Maruti Alto LXi,Chennai,75000,19.7,796.0,46.3,5.0,,2.1,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2052,Renault Duster 110PS Diesel RxZ,Ahmedabad,58000,19.01,1461.0,108.45,5.0,,5.2,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2053,Mahindra Jeep MM 550 PE,Hyderabad,26000,0.0,2498.0,,6.0,,6.99,15,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2054,Maruti Ignis 1.2 Alpha,Mumbai,1000,20.89,1197.0,81.8,5.0,7.87 Lakh,6.36,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2055,Toyota Innova 2.5 ZX Diesel 7 Seater,Kochi,59751,12.99,2494.0,100.6,7.0,,11.62,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2056,BMW 7 Series 730Ld Eminence,Kochi,29966,16.77,2993.0,261.49,5.0,1.4 Cr,43.6,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2057,Hyundai Sonata Embera 2.0L CRDi MT,Kolkata,65000,13.6,1991.0,142.0,5.0,,4.9,15,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2058,Renault Duster Adventure Edition,Kochi,75863,19.01,1461.0,108.45,5.0,,6.7,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2059,Maruti Wagon R CNG LXI,Mumbai,54000,26.4966,998.0,67.04,5.0,5.58 Lakh,3.05,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2060,Audi A4 2.0 TDI 177 Bhp Technology Edition,Bangalore,24000,17.11,1968.0,174.33,5.0,,25.0,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2061,Jeep Compass 2.0 Longitude,Coimbatore,33218,17.1,1956.0,170.0,5.0,22.46 Lakh,19.05,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2062,Hyundai Verna 1.4 VTVT,Kolkata,33425,17.43,1396.0,105.5,5.0,,4.5,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2063,Honda Amaze VX i-Vtech,Pune,47000,18.0,1198.0,86.7,5.0,,4.15,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2064,Hyundai Creta 1.6 CRDi SX Option,Chennai,41000,19.67,1582.0,126.2,5.0,,11.9,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2065,Hyundai i10 Magna 1.1,Delhi,62000,19.81,1086.0,68.05,5.0,,2.1,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2066,Mahindra TUV 300 T8,Delhi,47035,18.49,1493.0,100.0,7.0,,6.95,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2067,Maruti Swift Dzire VXi,Pune,56230,17.5,1298.0,85.8,5.0,,2.4,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2068,Hyundai Accent GLE 1,Chennai,55000,13.2,1495.0,94.0,5.0,,2.65,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2069,Mahindra XUV500 W8 2WD,Jaipur,70669,15.1,2179.0,140.0,7.0,,9.0,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2070,Maruti Alto K10 2010-2014 VXI,Pune,69000,20.92,998.0,67.1,5.0,,2.1,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2071,Chevrolet Beat LT,Pune,65000,18.6,1199.0,79.4,5.0,,2.5,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2072,Audi A6 2.7 TDI,Mumbai,30000,12.4,2698.0,179.5,5.0,,8.95,15,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2073,Mini Cooper 5 DOOR D,Hyderabad,2000,20.7,1496.0,113.98,5.0,42.48 Lakh,34.0,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2074,Maruti Swift 1.3 LXI,Pune,24255,16.1,,,,,3.15,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2075,Tata Zest Revotron 1.2T XMS,Chennai,40000,17.57,1193.0,88.7,5.0,7.69 Lakh,4.0,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2076,Honda City i DTEC SV,Kolkata,40000,26.0,1498.0,98.6,5.0,,4.45,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2077,Chevrolet Beat LT,Jaipur,26000,18.6,1199.0,79.4,5.0,,1.5,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2078,Audi A4 2.0 TDI Multitronic,Jaipur,105000,16.55,1968.0,140.0,5.0,,14.5,13,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2079,Ford Aspire Titanium Plus Diesel,Kolkata,2800,26.1,1498.0,99.0,5.0,9.4 Lakh,8.41,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2080,Hyundai Verna SX CRDi AT,Mumbai,71000,19.08,1582.0,126.32,5.0,,5.45,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2081,Honda City i VTEC CVT VX,Mumbai,32896,18.0,1497.0,117.3,5.0,,8.9,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2082,Hyundai i10 Sportz 1.2,Hyderabad,45000,20.36,1197.0,78.9,5.0,,3.65,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2083,BMW X3 xDrive20d Expedition,Bangalore,65000,18.56,1995.0,190.0,5.0,,29.0,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2084,Audi A4 2.0 TDI,Mumbai,45200,16.55,1968.0,147.51,5.0,,13.5,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2085,Honda CR-V 2.4 AT,Hyderabad,82167,10.1,2354.0,152.0,5.0,,5.4,16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2086,Hyundai Grand i10 1.2 Kappa Asta,Coimbatore,37429,18.9,1197.0,81.86,5.0,8.1 Lakh,5.89,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2087,Maruti Ciaz ZDi Plus SHVS,Hyderabad,46000,28.09,1248.0,88.5,5.0,,8.45,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2088,Honda City i-VTEC V,Delhi,67031,17.4,1497.0,117.3,5.0,11.85 Lakh,4.0,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2089,BMW 6 Series 640d Coupe,Mumbai,30000,9.52,2993.0,313.0,4.0,,45.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2090,Maruti Celerio VXI AMT,Mumbai,47691,23.1,998.0,67.04,5.0,6.08 Lakh,3.94,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2091,Renault Koleos 2.0 Diesel,Jaipur,32531,13.73,1995.0,148.0,5.0,,8.0,13,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2092,Ford Figo Diesel ZXI,Hyderabad,71336,20.0,1399.0,68.0,5.0,,4.1,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2093,Toyota Innova 2.5 V Diesel 7-seater,Chennai,196000,12.8,2494.0,102.0,7.0,,6.25,18,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2094,Maruti Dzire VDI,Kolkata,28193,28.4,1248.0,73.75,5.0,8.36 Lakh,5.25,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2095,Mercedes-Benz SLC 43 AMG,Coimbatore,2526,19.0,2996.0,362.07,2.0,1.06 Cr,83.96,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2096,Hyundai Santro LP zipPlus,Coimbatore,52146,0.0,,,,,1.93,20,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2097,Mercedes-Benz E-Class E 220 d,Hyderabad,85000,16.1,1950.0,194.0,5.0,71.15 Lakh,21.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2098,Hyundai Grand i10 1.2 Kappa Sportz,Ahmedabad,20780,18.9,1197.0,81.86,5.0,6.82 Lakh,4.3,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2099,Honda Mobilio S i VTEC,Mumbai,43081,17.3,1497.0,117.3,7.0,,5.25,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2100,Porsche Cayenne Turbo S,Mumbai,35000,11.9,4806.0,550.0,5.0,,32.0,14,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2101,Mahindra Quanto C8,Kolkata,36000,17.21,1493.0,100.0,7.0,,3.9,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2102,Toyota Corolla H5,Mumbai,67000,13.4,1794.0,125.0,5.0,,2.2,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2103,Mahindra KUV 100 mFALCON D75 K4,Mumbai,34079,25.32,1198.0,77.0,6.0,,3.7,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2104,BMW 3 Series 2005-2011 325i Sedan,Coimbatore,77849,10.9,2497.0,215.0,5.0,,11.27,14,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2105,Maruti Alto 800 LXI,Jaipur,86000,22.74,796.0,47.3,5.0,,2.41,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2106,Audi Q3 35 TDI Quattro Premium,Pune,110000,15.73,1968.0,174.33,5.0,,19.0,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2107,Toyota Etios GD,Hyderabad,116000,23.59,1364.0,67.05,5.0,,5.8,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2108,Mahindra XUV500 W8 2WD,Coimbatore,41840,15.1,2179.0,140.0,7.0,,13.52,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2109,Toyota Fortuner 4x2 MT TRD Sportivo,Hyderabad,19317,13.0,2982.0,168.7,7.0,,24.5,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2110,Tata Indigo CS Emax CNG GLX,Pune,41000,19.434,1193.0,55.23,5.0,,3.25,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2111,Mercedes-Benz GLE 250d,Kochi,25601,17.9,2143.0,201.15,5.0,78.76 Lakh,56.73,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2112,Hyundai Creta 1.6 CRDi SX,Jaipur,83950,19.67,1582.0,126.2,5.0,,9.95,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2113,Honda City 1.5 V AT,Pune,60000,16.8,1497.0,118.0,5.0,,5.5,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2114,Audi A4 35 TDI Premium,Hyderabad,50000,17.11,1968.0,174.33,5.0,,25.0,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2115,Maruti Zen VXI,Kolkata,37000,17.3,993.0,60.0,5.0,,1.0,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2116,Maruti Alto LXi,Hyderabad,76976,19.7,796.0,46.3,5.0,,2.15,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2117,Maruti Baleno Delta Automatic,Kochi,21684,21.4,1197.0,83.1,5.0,,7.89,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2118,Mahindra XUV500 W10 2WD,Delhi,62000,16.0,2179.0,140.0,7.0,,10.25,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2119,Ford Freestyle Titanium Petrol,Mumbai,1261,19.0,1194.0,94.68,5.0,8.12 Lakh,6.0,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2120,Hyundai Elite i20 Asta Option,Coimbatore,59450,18.6,1197.0,81.86,5.0,9.78 Lakh,7.53,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2121,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,24465,19.27,2143.0,167.62,5.0,,39.45,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2122,Honda City i VTEC SV,Delhi,55000,17.8,1497.0,117.3,5.0,,5.84,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2123,Ford EcoSport 1.5 Ti VCT MT Titanium BE,Mumbai,2000,18.88,1499.0,110.4,5.0,,8.65,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2124,Maruti Baleno Alpha 1.2,Kochi,25040,21.4,1197.0,83.1,5.0,,7.74,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2125,Hyundai i10 Sportz,Bangalore,84000,20.36,1197.0,78.9,5.0,,2.5,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2126,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Pune,170428,12.8,2494.0,102.0,8.0,,5.7,17,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2127,Maruti Baleno Delta,Mumbai,12573,21.4,1197.0,83.1,5.0,7.36 Lakh,5.8,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2128,Audi Q7 3.0 TDI Quattro Technology,Hyderabad,88000,12.07,2967.0,241.4,7.0,,36.5,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2129,Hyundai Santa Fe 2WD AT,Delhi,86000,13.01,2199.0,194.3,7.0,,9.5,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2130,Hyundai Santro GLS I - Euro II,Coimbatore,51019,0.0,999.0,,5.0,,3.48,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2131,Honda City 1.5 V MT Exclusive,Mumbai,45000,17.0,1497.0,118.0,5.0,,4.55,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2132,Hyundai i20 1.4 CRDi Magna,Jaipur,51000,21.9,1396.0,90.0,5.0,,3.9,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2133,Mahindra Bolero SLE BSIII,Pune,92000,13.6,2523.0,63.0,7.0,,2.7,17,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2134,Toyota Fortuner 2.8 2WD AT,Pune,29000,12.9,2755.0,174.5,7.0,38.11 Lakh,31.0,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0
